ZINC01631021; 0.998; O=C(c1cccc(c1O)[N+](=O)[O-])Nc1c(C)cccc1Cl
ZINC20503324; 0.482; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1cc(Br)c(c(c1)Br)O
ZINC04181893; 0.482; Cc1ccc(cc1)NC(=O)c1cc(Br)cc(c1O)Cl
ZINC00103346; 0.482; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)Cl
ZINC19840208; 0.477; Clc1ccc(c(c1)O)C(=O)Nc1c(C)cccc1C
ZINC00300770; 0.476; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1ccccc1Cl
ZINC19005770; 0.476; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)C
ZINC04833850; 0.475; Oc1cc(ccc1NC(=O)c1ccccc1Cl)[N+](=O)[O-]
ZINC32116787; 0.475; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1cc(Br)c(c(c1)Br)O
ZINC19838537; 0.475; Clc1ccc(c(c1)O)C(=O)Nc1ccc(cc1)C(=O)N
ZINC36622642; 0.472; Clc1ccc(c(c1)C(=O)NCc1cc(ccc1O)[N+](=O)[O-])O
ZINC00092390; 0.471; Oc1cc(C)c(c(c1)C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00103249; 0.471; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cccc(c1Cl)Cl
ZINC37246092; 0.471; O=C(c1ccc(c(c1)Cl)Cl)Nc1cc(ccc1O)[N+](=O)[O-]
ZINC00103246; 0.471; Clc1ccc(c(c1)NC(=O)c1cccc(c1)[N+](=O)[O-])Cl
ZINC19807247; 0.470; Clc1ccc(c(c1)O)C(=O)Nc1cccc(c1)C(=O)C
ZINC00436583; 0.469; Oc1cccc(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC12021726; 0.469; Clc1ccc(c(c1)NC(=O)c1cccc(c1)[N+](=O)[O-])O
ZINC19807245; 0.467; Clc1ccc(c(c1)C(=O)Nc1ccc(cc1)C(=O)C)O
ZINC00103360; 0.467; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1Cl)Cl
ZINC00103357; 0.467; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cc(Cl)ccc1Cl
ZINC00335669; 0.465; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cccc(c1C)C
ZINC01227457; 0.465; O=C(c1cc(ccc1Cl)[N+](=O)[O-])Nc1c(C)cccc1C
ZINC00335695; 0.465; Clc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)C
ZINC00102871; 0.465; Cc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)C
ZINC02063421; 0.460; [O-][N+](=O)c1cc(cc(c1)C(=O)Nc1ccccc1Cl)C(=O)Nc1ccccc1Cl
ZINC00438157; 0.460; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1c(Cl)cccc1Cl
ZINC02868682; 0.460; O=C(c1ccc(c(c1)C)[N+](=O)[O-])Nc1cc(Cl)c(c(c1)Cl)O
ZINC00103114; 0.460; Clc1ccc(cc1C(=O)Nc1ccccc1C)[N+](=O)[O-]
ZINC00024114; 0.456; Cc1ccc(cc1)NC(=O)c1cc(Cl)cc(c1O)Br
ZINC05943765; 0.455; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1c(Cl)cccc1Cl
ZINC06784397; 0.454; Clc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])N(C)C
ZINC72047131; 0.453; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(c(c1)Cl)NCc1ccccc1
ZINC07918908; 0.453; COc1ccc(cc1C(=O)Nc1ccc(cc1)Cl)[N+](=O)[O-]
ZINC00859360; 0.453; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccccc1Cl
ZINC04219026; 0.449; Oc1ccc(cc1)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC04842389; 0.449; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccc(cc1Cl)C(F)(F)F
ZINC03076188; 0.449; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(Br)c(c(c1)Br)O
ZINC00258994; 0.449; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cccc(c1C)Cl
ZINC00103094; 0.449; Cc1ccc(c(c1)C)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC37976427; 0.448; Oc1ccc(cc1)NC(=O)c1cc(Cl)c(c(c1)[N+](=O)[O-])Cl
ZINC19839993; 0.448; CCc1ccccc1NC(=O)c1ccc(cc1O)Cl
ZINC00311671; 0.444; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1c(Cl)cccc1Cl
ZINC03077768; 0.444; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccc(c(c1C)C)O
ZINC04269723; 0.444; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(C)c(cc1C)O
ZINC19516473; 0.444; Nc1ccc(cc1)NC(=O)c1ccc(cc1O)Cl
ZINC36342685; 0.443; Oc1ccc(cc1NC(=O)c1ccccc1Cl)[N+](=O)[O-]
ZINC19807243; 0.441; Clc1ccc(c(c1)O)C(=O)Nc1ccc(cc1)C(=O)C
ZINC03152017; 0.439; O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])Nc1ccccc1Cl
ZINC03173879; 0.439; Clc1ccc(cc1C(=O)Nc1ccccc1O)[N+](=O)[O-]
ZINC00103110; 0.439; Clc1ccc(cc1C(=O)Nc1ccccc1Cl)[N+](=O)[O-]
ZINC00059919; 0.439; COc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC19839556; 0.438; Clc1ccc(c(c1)O)C(=O)Nc1ccccc1Cl
ZINC19837897; 0.438; Clc1ccc(c(c1)O)C(=O)Nc1c(C)cc(cc1C)C
ZINC07748460; 0.438; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)Br
ZINC72023809; 0.438; COc1ccc(cc1[N+](=O)[O-])C(=O)N(c1ccc(cc1Cl)Br)C
ZINC00335486; 0.434; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1C(=O)N
ZINC00103288; 0.434; Clc1ccc(cc1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00103396; 0.434; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1)Cl
ZINC04014331; 0.434; CN(c1ccc(cc1C(=O)Nc1ccccc1Cl)[N+](=O)[O-])C
ZINC05455591; 0.434; CCN(c1ccccc1C)C(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC19839825; 0.432; Clc1ccc(c(c1)O)C(=O)Nc1cc(F)ccc1C
ZINC22927366; 0.429; O=C(c1ccc(c(c1)[N+](=O)[O-])N)Nc1cccc(c1C)Cl
ZINC00102894; 0.429; Clc1ccc(c(c1)Cl)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C
ZINC01176884; 0.429; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1)NC(=O)c1cccc(c1)Cl
ZINC05358327; 0.429; COc1ccc(c(c1)[N+](=O)[O-])NC(=O)c1cc(Cl)ccc1O
ZINC00281957; 0.428; O=C(c1cccc(c1)[N+](=O)[O-])Nc1c(C)cccc1C
ZINC04615044; 0.428; Clc1cccc(c1)C(=O)Nc1ccc(cc1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC08716862; 0.427; COc1ccc(cc1)NC(=O)c1ccc(cc1O)Cl
ZINC04699685; 0.425; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1C(F)(F)F)Cl
ZINC04014057; 0.425; CN(C(=O)c1cc(ccc1O)[N+](=O)[O-])C
ZINC00470575; 0.424; O=C(c1ccc(cc1)[N+](=O)[O-])Nc1cc(Cl)c(c(c1)Cl)O
ZINC04014283; 0.424; O=C(c1cc(ccc1NC(C)(C)C)[N+](=O)[O-])Nc1ccccc1Cl
ZINC03218697; 0.424; Ic1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00455425; 0.424; Clc1ccc(c(c1)C(F)(F)F)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00103382; 0.424; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccccc1C
ZINC00830117; 0.424; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(c(c1)NC(=O)c1ccccc1)Cl
ZINC07918701; 0.424; COc1ccc(cc1C(=O)Nc1cccc(c1)Cl)[N+](=O)[O-]
ZINC00103275; 0.423; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccccc1C
ZINC00471710; 0.423; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccc(c(c1Cl)C)Cl
ZINC31735318; 0.423; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(ccc1Cl)C(=O)N(C)C
ZINC01682066; 0.423; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1
ZINC00102838; 0.423; O=C(N(c1ccccc1)C)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC05173370; 0.423; Clc1ccc(cc1NC(=O)c1ccccc1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00102792; 0.423; Clc1ccc(c(c1)Cl)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC04964429; 0.423; Clc1cc(ccc1NC(=O)c1cccc(c1)[N+](=O)[O-])[N+](=O)[O-]
ZINC57294247; 0.423; CNC(=O)c1cc(Cl)cc(c1O)[N+](=O)[O-]
ZINC03163572; 0.423; CNC(=O)c1cc(Cl)cc(c1O)[N+](=O)[O-]
ZINC32116521; 0.421; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cc(Br)c(c(c1)Br)O
ZINC03465917; 0.421; CC(=O)Nc1ccc(cc1)NC(=O)c1cc(Cl)c2c(c1O)cccc2
ZINC00994003; 0.419; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1C(C)C
ZINC04589518; 0.419; CCc1ccccc1NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC04985743; 0.416; C=CCNC(=O)c1cc(Cl)cc(c1NC(=O)c1cccc(c1)[N+](=O)[O-])Cl
ZINC00102910; 0.414; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1cccc(c1Cl)Cl
ZINC00271618; 0.414; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1cccc(c1C)Cl
ZINC03156572; 0.414; N#Cc1ccc(cc1)NC(=O)c1cc(Cl)cc(c1O)Cl
ZINC04821399; 0.414; Clc1ccc(cc1)C(=O)Nc1cc(ccc1C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC04014138; 0.414; Clc1ccc(c(c1)[N+](=O)[O-])NC(=O)c1cc(Cl)ccc1O
ZINC57289366; 0.414; Clc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C)O
ZINC00102904; 0.414; Clc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C)Cl
ZINC05747167; 0.414; Clc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C)C
ZINC00259087; 0.414; Clc1ccc(c(c1)Cl)NC(=O)c1cccc(c1C)[N+](=O)[O-]
ZINC00444234; 0.413; CCN(c1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)CC
ZINC00102861; 0.413; CCN(C(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)c1ccccc1
ZINC00186582; 0.412; Oc1ccc(cc1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC20211144; 0.412; Oc1ccc(cc1)N(C(=O)c1cccc(c1)[N+](=O)[O-])C
ZINC00103263; 0.412; Cc1ccc(c(c1)C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00485084; 0.412; Cc1cc(C)c(c(c1)C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC05591679; 0.412; CCN(c1ccccc1C)C(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00042164; 0.411; Clc1ccccc1NC(=O)c1c(=O)[nH]c2c(c1O)cccc2
ZINC19802915; 0.411; Clc1ccc(c(c1)O)C(=O)Nc1ccccc1N
ZINC05177246; 0.410; COc1ccc(cc1C(=O)Nc1ccc(cc1C)[N+](=O)[O-])Cl
ZINC37981316; 0.409; OCc1ccccc1NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00140359; 0.409; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1c(C)cccc1C(C)C
ZINC00440469; 0.409; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1c(C)cccc1C
ZINC02658788; 0.409; COc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00472035; 0.409; CNC(=O)c1cc(Cl)ccc1NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC19836731; 0.409; C#Cc1cccc(c1)NC(=O)c1ccc(cc1O)Cl
ZINC00241705; 0.408; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cccc2c1cccc2
ZINC00102810; 0.408; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cccc(c1Cl)Cl
ZINC00353641; 0.408; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccc2c(c1)cccc2
ZINC00040839; 0.408; O=C(c1cc(ccc1Cl)[N+](=O)[O-])Nc1c(Cl)cccc1Cl
ZINC03123008; 0.408; O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])Nc1c(Cl)cccc1Cl
ZINC00102805; 0.408; Clc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)Cl
ZINC00102857; 0.408; Cc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC04755065; 0.408; Cc1ccc(cc1)NC(=O)c1ccc(c(c1)NC(=O)c1cccc(c1)[N+](=O)[O-])Cl
ZINC03556470; 0.408; Cc1cc(C)c(c(c1)Cl)NC(=O)c1ccc(cc1)[N+](=O)[O-]
ZINC07748255; 0.408; Brc1ccc(c(c1)Cl)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC19837342; 0.407; Clc1ccc(c(c1)O)C(=O)N(c1ccccc1)C
ZINC00103377; 0.405; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1)Cl
ZINC00268121; 0.404; Oc1cccc(c1)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC04578238; 0.403; Clc1cc(ccc1NC(=O)c1ccccc1O)[N+](=O)[O-]
ZINC55562799; 0.403; COC(=O)[C@@H](N(C(=O)c1cc(ccc1O)[N+](=O)[O-])c1c(C)cccc1C)C
ZINC04992006; 0.403; COC(=O)[C@@H](N(C(=O)c1cc(ccc1O)[N+](=O)[O-])c1c(C)cccc1C)C
ZINC00138734; 0.402; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccccc1O
ZINC00103271; 0.402; Clc1cccc(c1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00350615; 0.402; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1C)Cl
ZINC00176018; 0.402; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cc(Cl)ccc1C
ZINC14086200; 0.401; COc1cc(cc(c1)[N+](=O)[O-])C(=O)Nc1ccccc1Cl
ZINC04014286; 0.400; O=C(c1cc(ccc1NCc1ccccc1)[N+](=O)[O-])Nc1ccc(cc1Cl)[N+](=O)[O-]
ZINC00436598; 0.400; Clc1ccc(c(c1)NC(=O)c1cccc(c1C)[N+](=O)[O-])O
ZINC00102868; 0.400; COc1ccccc1NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00259085; 0.399; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1cccc(c1Cl)Cl
ZINC00272383; 0.399; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1cccc(c1C)Cl
ZINC03196410; 0.399; Clc1ccc(cc1C(=O)Nc1cccc(c1C)Cl)[N+](=O)[O-]
ZINC00436841; 0.399; Clc1ccc(cc1C(=O)Nc1cccc(c1C)C)[N+](=O)[O-]
ZINC08470697; 0.399; Clc1ccc(cc1)NC(=O)c1ccccc1NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00259084; 0.399; Clc1ccc(c(c1)NC(=O)c1cccc(c1C)[N+](=O)[O-])Cl
ZINC05618225; 0.399; Clc1ccc(c(c1)NC(=O)c1cccc(c1C)[N+](=O)[O-])C
ZINC04014282; 0.399; Clc1ccc(c(c1)Cl)NC(=O)c1cc(ccc1N)[N+](=O)[O-]
ZINC00103129; 0.399; Cc1ccc(c(c1)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-])C
ZINC15010393; 0.398; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)F
ZINC01053032; 0.398; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cc(Cl)c(cc1Cl)Cl
ZINC01148839; 0.398; COc1ccc(cc1)NC(=O)c1cc(Cl)ccc1NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00817504; 0.398; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)Cl
ZINC89312131; 0.397; Fc1cc(Cl)c(c(c1)C(=O)Nc1cccc(c1)C(=O)N(C)C)O
ZINC00946418; 0.395; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1c(cccc1C(C)C)C(C)C
ZINC00103373; 0.395; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1C)C
ZINC00441751; 0.395; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1c(C)cc(cc1C)C
ZINC00102832; 0.395; CCOc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00440412; 0.395; CCN(c1ccccc1C)C(=O)c1ccc(c(c1)[N+](=O)[O-])OC
ZINC00103253; 0.394; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(Cl)c(cc1Cl)Cl
ZINC19471912; 0.394; N#Cc1ccccc1NC(=O)c1cc(Cl)ccc1O
ZINC05679593; 0.394; Fc1ccc(c(c1)Cl)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00438796; 0.394; Clc1ccc(cc1C(=O)Nc1cccc(c1Cl)C)[N+](=O)[O-]
ZINC00103063; 0.394; Clc1ccc(c(c1)Cl)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC57985662; 0.394; CN(c1ccccc1)CCCNC(=O)c1cc(ccc1O)[N+](=O)[O-]
ZINC04695634; 0.393; Oc1ccc(c(c1)C(=O)O)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC01149017; 0.393; Clc1cc(Cl)c(c(c1)C(=O)NCc1ccccc1)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC01207562; 0.392; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccc(cc1)NC(=O)c1ccccc1
ZINC00442426; 0.392; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccc(cc1)N(C)C
ZINC03061379; 0.392; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccc(cc1)C(=O)N
ZINC00102864; 0.392; Clc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC19807142; 0.392; Clc1ccc(c(c1)O)C(=O)Nc1ccc(c(c1)N)Cl
ZINC00060159; 0.392; CC(=O)Nc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC00457051; 0.392; CC(=O)N(c1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)C
ZINC19268314; 0.391; Nc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)Cl)O
ZINC19840173; 0.391; Fc1ccc(c(c1)C)NC(=O)c1ccc(cc1O)Cl
ZINC00271572; 0.390; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1C(F)(F)F
ZINC00675110; 0.390; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1C(=O)Nc1ccccc1
ZINC03294555; 0.390; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1C(=O)C
ZINC01187966; 0.390; Brc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC27522696; 0.389; Clc1cccc(c1)C(=O)Nc1ccc(cc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC19487066; 0.389; Clc1ccc(c(c1)O)C(=O)Nc1cccc(c1)N
ZINC00092254; 0.387; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccc(c(c1)C)O
ZINC00330828; 0.387; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cc(C)c(cc1O)C
ZINC01170337; 0.387; Clc1ccc(c(c1)C(F)(F)F)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC07918170; 0.387; COc1ccc(cc1C(=O)Nc1cccc(c1C)C)[N+](=O)[O-]
ZINC07917804; 0.387; COc1ccc(cc1C(=O)Nc1cc(C)ccc1C)[N+](=O)[O-]
ZINC04644441; 0.385; O=C(c1ccccc1)Nc1ccc(cc1C)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC37974778; 0.385; O=C(c1ccc(c(c1)[N+](=O)[O-])Br)Nc1c(Cl)cccc1Cl
ZINC03195512; 0.385; O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])Nc1cccc(c1C)Cl
ZINC04616635; 0.385; Clc1ccc(cc1NC(=O)c1ccccc1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C
ZINC02054520; 0.385; Clc1ccc(c(c1)NC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])C
ZINC01155357; 0.385; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)I
ZINC19005870; 0.385; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1Cl)Cl
ZINC55901680; 0.385; CC(=O)Nc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])C)Cl
ZINC49447289; 0.384; Fc1cc(O)c(c(c1)F)C(=O)Nc1cccc(c1C)Cl
ZINC55562800; 0.384; COC(=O)[C@H](N(C(=O)c1cc(ccc1O)[N+](=O)[O-])c1c(C)cccc1C)C
ZINC04992007; 0.384; COC(=O)C(N(C(=O)c1cc(ccc1O)[N+](=O)[O-])c1c(C)cccc1C)C
ZINC00181818; 0.383; Cc1cc(cc(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC07921041; 0.383; COc1ccc(cc1C(=O)Nc1ccc(c(c1)Cl)OC)[N+](=O)[O-]
